"","Tempo","ID_maquina","volt","rotacao","pressao","vibracao","tipo_erro","falha","modelo","idade_maquina","comp_subst"
"74",2016-01-05 10:00:00,"15",NA,475.824267629321,104.609220780119,36.6372228142253,NA,NA,"model3",14,NA
"75",2016-01-05 10:00:00,"16",168.475951744093,427.136461690036,82.6376134745972,41.6549309100578,NA,NA,"model1",3,NA
"76",2016-01-05 10:00:00,"17",NA,380.799097985676,109.352688593918,50.7233036400849,NA,NA,"model1",14,NA
"77",2016-01-05 10:00:00,"18",183.852048310619,394.041383396842,97.4790250279869,41.1447323172485,NA,NA,"model3",15,NA
"78",2016-01-05 10:00:00,"19",192.852418563098,453.909852971926,97.0397972616208,37.9460963922046,NA,NA,"model3",17,NA
"79",2016-01-05 10:00:00,"20",155.624140954525,413.399182706759,99.437560324138,34.8371241306795,NA,NA,"model2",16,NA
"80",2016-01-05 11:00:00,"10",165.531736354917,473.981625330064,106.983294025817,42.6508810770015,NA,NA,"model3",10,NA
"81",2016-01-05 11:00:00,"11",NA,355.135760723356,103.270401042259,42.1863954206669,NA,NA,"model2",6,NA
"82",2016-01-05 11:00:00,"12",203.530909474518,456.285851211419,113.347642386424,41.5136848793651,NA,NA,"model3",9,NA
"83",2016-01-05 11:00:00,"13",NA,400.418237398401,97.8737592729888,NA,NA,NA,"model1",15,NA
"84",2016-01-05 11:00:00,"14",NA,452.367399204605,80.5101354015594,43.049708444739,NA,NA,"model3",1,NA
"85",2016-01-05 11:00:00,"15",186.582492739783,402.600727374916,100.209256748215,40.9455764229647,NA,NA,"model3",14,NA
"86",2016-01-05 11:00:00,"16",202.347170189512,441.018531658231,105.974018580422,42.2834274775671,NA,NA,"model1",3,NA
"87",2016-01-05 11:00:00,"17",186.096594316182,483.926304073984,88.5792139894496,41.2016340335867,NA,NA,"model1",14,NA
"88",2016-01-05 11:00:00,"18",NA,467.41345102179,114.649963957301,47.1741623679819,NA,NA,"model3",15,NA
"89",2016-01-05 11:00:00,"19",207.450134658112,493.276656032861,94.7125224180324,43.924814854546,NA,NA,"model3",17,NA
"90",2016-01-05 11:00:00,"20",NA,389.580371867558,116.996995598223,40.0599719338013,NA,NA,"model2",16,NA
"91",2016-01-05 12:00:00,"10",185.746413494959,495.23404091288,96.3533007726002,42.4998402324892,NA,NA,"model3",10,NA
"92",2016-01-05 12:00:00,"11",171.308353526883,408.119922342371,105.763442658661,43.1884362935279,NA,NA,"model2",6,NA
"93",2016-01-05 12:00:00,"12",NA,355.550278043396,110.608067820916,36.6632135907689,NA,NA,"model3",9,NA
"94",2016-01-05 12:00:00,"13",NA,435.832433408786,95.8834087025171,44.0358100550072,NA,NA,"model1",15,NA
"95",2016-01-05 12:00:00,"14",152.866623331497,433.57108875886,97.338307283121,36.6819021690738,NA,NA,"model3",1,NA
"96",2016-01-05 12:00:00,"15",154.027985830039,396.979134383034,107.107816112303,42.0829993150391,NA,NA,"model3",14,NA
"97",2016-01-05 12:00:00,"16",NA,451.862816873824,112.767943294419,48.6515990316074,NA,NA,"model1",3,NA
"98",2016-01-05 12:00:00,"17",196.976387851924,390.816160587472,115.827150160354,40.8813475333559,NA,NA,"model1",14,NA
"99",2016-01-05 12:00:00,"18",NA,436.050628195149,111.333092022885,NA,NA,NA,"model3",15,NA
"100",2016-01-05 12:00:00,"19",187.833243591515,379.452219193687,99.6614258513,35.9083658829362,NA,NA,"model3",17,NA
"101",2016-01-05 12:00:00,"20",NA,384.849783433334,89.5295011148536,37.4003509231311,NA,NA,"model2",16,NA
"102",2016-01-05 13:00:00,"10",161.20709935003,430.836499178935,98.2906193937952,34.0326467329193,NA,NA,"model3",10,NA
"103",2016-01-05 13:00:00,"11",NA,459.88086862802,100.941330028933,40.4068376536829,NA,NA,"model2",6,NA
"104",2016-01-05 13:00:00,"12",NA,340.208037850026,82.1233492029525,43.3737028644,NA,NA,"model3",9,NA
"105",2016-01-05 13:00:00,"13",168.258325531356,467.771444494774,81.3852765111466,38.5659390181829,NA,NA,"model1",15,NA
"106",2016-01-05 13:00:00,"14",NA,461.836411061767,107.46534034614,47.200436415042,NA,NA,"model3",1,NA
"107",2016-01-05 13:00:00,"15",NA,432.560391018189,120.138447035201,43.9787456022657,NA,NA,"model3",14,NA
"108",2016-01-05 13:00:00,"16",179.360853524656,457.276262391738,112.970863444811,37.2258832301886,NA,NA,"model1",3,NA
"109",2016-01-05 13:00:00,"17",NA,495.879198969641,92.0497655283853,42.2954045307413,NA,NA,"model1",14,NA
"110",2016-01-05 13:00:00,"18",147.31040728187,425.145646732155,109.249205723391,38.488552260836,NA,NA,"model3",15,NA
"111",2016-01-05 13:00:00,"19",NA,467.827835372773,106.106005527853,41.3033635794307,NA,NA,"model3",17,NA
"112",2016-01-05 13:00:00,"20",171.23179966076,363.993293322639,131.426767682737,34.3769735885334,NA,NA,"model2",16,NA
"113",2016-01-05 14:00:00,"10",172.069284444053,365.450639742359,95.3617709272944,43.7688695952031,NA,NA,"model3",10,NA
"114",2016-01-05 14:00:00,"11",NA,491.578392873915,115.763674361911,45.1810112434165,NA,NA,"model2",6,NA
"115",2016-01-05 14:00:00,"12",213.351258179858,424.593076517543,91.8093646857217,35.8101872074419,NA,NA,"model3",9,NA
"116",2016-01-05 14:00:00,"13",NA,386.855381235376,81.4267258529302,40.3018507412263,NA,NA,"model1",15,NA
"117",2016-01-05 14:00:00,"14",181.17762564414,381.340876471218,102.435817253303,44.134787053674,NA,NA,"model3",1,NA
"118",2016-01-05 14:00:00,"15",NA,421.206414269139,99.8692743921382,45.7160466383491,NA,NA,"model3",14,NA
"119",2016-01-05 14:00:00,"16",NA,454.043400182738,109.243847421996,35.6576968388213,NA,NA,"model1",3,NA
"120",2016-01-05 14:00:00,"17",189.446162760263,402.325464338271,111.5111515043,47.1788520592666,NA,NA,"model1",14,NA
"121",2016-01-05 14:00:00,"18",148.264046019895,389.475385687426,98.284740253637,29.6207408698193,NA,NA,"model3",15,NA
"122",2016-01-05 14:00:00,"19",NA,429.612355001271,96.9093736239826,35.9700864895371,NA,NA,"model3",17,NA
"123",2016-01-05 14:00:00,"20",154.796741418735,468.965438441555,104.250831542096,36.9927078355493,NA,NA,"model2",16,NA
"124",2016-01-05 15:00:00,"10",NA,446.872480440759,108.427091679526,36.4370800901507,NA,NA,"model3",10,NA
"125",2016-01-05 15:00:00,"11",176.796606312357,413.151182490719,124.179882411699,35.5311863455342,NA,NA,"model2",6,NA
"126",2016-01-05 15:00:00,"12",NA,390.221963335954,110.414489993706,42.7071840136856,NA,NA,"model3",9,NA
"127",2016-01-05 15:00:00,"13",NA,419.033434563755,117.501584522305,44.6699135601697,NA,NA,"model1",15,NA
"128",2016-01-05 15:00:00,"14",NA,497.756419247911,98.6318752388975,38.3303614065447,NA,NA,"model3",1,NA
"129",2016-01-05 15:00:00,"15",181.332192391877,423.720003397018,78.2584680393865,35.6194654703814,NA,NA,"model3",14,NA
"130",2016-01-05 15:00:00,"16",159.878447168586,345.748855920025,105.725147703332,37.0671809010616,NA,NA,"model1",3,NA
"131",2016-01-05 15:00:00,"17",168.437438297958,442.715660222594,109.651980429678,42.6238054132194,NA,NA,"model1",14,NA
"132",2016-01-05 15:00:00,"18",174.287171256494,430.753792254008,91.573730974743,37.1838489320625,NA,NA,"model3",15,NA
"133",2016-01-05 15:00:00,"19",215.329966349197,411.810116674366,110.54759879619,42.5153774269672,NA,NA,"model3",17,NA
"134",2016-01-05 15:00:00,"20",NA,517.796906834591,87.4138645459025,39.7169837242723,NA,NA,"model2",16,NA
"135",2016-01-05 16:00:00,"10",NA,414.44789841745,100.765901203973,32.5035814047497,NA,NA,"model3",10,NA
"136",2016-01-05 16:00:00,"11",NA,442.60987481082,98.9239623472565,36.5841422137653,NA,NA,"model2",6,NA
"137",2016-01-05 16:00:00,"12",NA,379.701397483324,92.0991511179949,41.7905864114704,NA,NA,"model3",9,NA
"138",2016-01-05 16:00:00,"13",175.576985384718,505.237932033081,107.002528863032,41.4603155710002,NA,NA,"model1",15,NA
"139",2016-01-05 16:00:00,"14",NA,430.024467653274,112.485054922924,35.0192859630243,NA,NA,"model3",1,NA
"140",2016-01-05 16:00:00,"15",NA,430.812508934953,87.2988306085832,42.1763505965675,NA,NA,"model3",14,NA
"141",2016-01-05 16:00:00,"16",160.927063980649,406.130795878499,95.0700282413494,42.1706637410564,NA,NA,"model1",3,NA
"142",2016-01-05 16:00:00,"17",NA,518.308863460317,116.500654473487,44.7950276761377,NA,NA,"model1",14,NA
"143",2016-01-05 16:00:00,"18",144.501221992553,382.874014709867,99.8179218132024,47.3651266065122,NA,NA,"model3",15,NA
"144",2016-01-05 16:00:00,"19",186.232186863311,371.601946874765,101.849390324835,31.6546906345577,NA,NA,"model3",17,NA
"145",2016-01-05 16:00:00,"20",NA,378.687093174986,97.4460709235173,NA,NA,NA,"model2",16,NA
"146",2016-01-05 17:00:00,"10",164.524226151029,440.76317480439,85.2647131379676,43.1290783383453,NA,NA,"model3",10,NA
"147",2016-01-05 17:00:00,"11",172.363459455831,427.589928303484,105.478447645048,45.956376154815,NA,NA,"model2",6,NA
"148",2016-01-05 17:00:00,"12",201.883507819192,296.813831152932,92.907400699085,47.3684057587743,NA,NA,"model3",9,NA
"149",2016-01-05 17:00:00,"13",NA,438.879379019168,94.5521654731396,47.0812668539846,NA,NA,"model1",15,NA
"150",2016-01-05 17:00:00,"14",NA,454.390209135365,99.5536788578095,42.8291975476357,NA,NA,"model3",1,NA
"151",2016-01-05 17:00:00,"15",NA,481.627076986824,104.805014793292,33.5427492551844,NA,NA,"model3",14,NA
"152",2016-01-05 17:00:00,"16",NA,559.099034770848,100.018656024212,46.4951125273379,NA,NA,"model1",3,NA
"153",2016-01-05 17:00:00,"17",175.026586599653,340.836772832627,78.2399110500747,38.8402236950966,NA,NA,"model1",14,NA
"154",2016-01-05 17:00:00,"18",NA,429.172764060616,96.6136198554784,37.6301397313928,NA,NA,"model3",15,NA
"155",2016-01-05 17:00:00,"19",216.31391870032,397.354477497058,111.946827493461,36.8430756002027,NA,NA,"model3",17,NA
"156",2016-01-05 17:00:00,"20",151.39252004322,437.431949550269,102.198594337067,48.2039728987105,NA,NA,"model2",16,NA
"157",2016-01-05 18:00:00,"10",NA,417.380404042624,90.2215880788359,41.5581646627952,NA,NA,"model3",10,NA
"158",2016-01-05 18:00:00,"11",166.671556361634,366.270845431342,91.2868160498285,47.8080727999041,NA,NA,"model2",6,NA
"159",2016-01-05 18:00:00,"12",211.169725398363,387.393081904749,92.7253966620422,35.1161294788803,NA,NA,"model3",9,NA
"160",2016-01-05 18:00:00,"13",NA,429.740988440127,96.8867542818345,40.6098471104618,NA,NA,"model1",15,NA
"161",2016-01-05 18:00:00,"14",NA,492.671467457131,89.1668297510874,35.5934557503828,NA,NA,"model3",1,NA
"162",2016-01-05 18:00:00,"15",150.280702556086,483.433683238687,104.627429163868,39.7769203151181,NA,NA,"model3",14,NA
"163",2016-01-05 18:00:00,"16",157.784683248576,437.97469531263,109.815073600625,38.9159965955145,NA,NA,"model1",3,NA
"164",2016-01-05 18:00:00,"17",165.96720776705,453.31836352172,93.0027380566476,40.5724037197726,NA,NA,"model1",14,NA
"165",2016-01-05 18:00:00,"18",NA,458.758608821796,91.4732686496148,42.5488761837254,NA,NA,"model3",15,NA
"166",2016-01-05 18:00:00,"19",NA,504.093517993597,87.533880555206,42.7927213554366,NA,NA,"model3",17,NA
"167",2016-01-05 18:00:00,"20",NA,499.650932181684,111.96995030448,41.9935675335207,NA,NA,"model2",16,NA
"168",2016-01-05 19:00:00,"10",NA,397.159583386525,88.0043057978053,42.4079376101439,NA,NA,"model3",10,NA
"169",2016-01-05 19:00:00,"11",204.869469626359,469.664783630673,106.720158868043,43.1453541615753,NA,NA,"model2",6,NA
"170",2016-01-05 19:00:00,"12",201.887318685388,449.816953107751,107.545194936482,43.8735713717626,NA,NA,"model3",9,NA
"171",2016-01-05 19:00:00,"13",NA,488.977121582132,93.8582439512738,39.5420952556073,NA,NA,"model1",15,NA
"172",2016-01-05 19:00:00,"14",NA,459.004698162071,95.2939935219892,36.1108961763993,NA,NA,"model3",1,NA
"173",2016-01-05 19:00:00,"15",NA,461.173613346663,95.3121457171818,43.6712132281149,NA,NA,"model3",14,NA
"174",2016-01-05 19:00:00,"16",162.872166894519,450.266303525493,95.6921271452017,40.7115059241856,NA,NA,"model1",3,NA
"175",2016-01-05 19:00:00,"17",153.201992020912,386.736728326986,121.825498255827,43.8559753189048,NA,NA,"model1",14,NA
"176",2016-01-05 19:00:00,"18",161.694174767855,552.394592026968,85.377233940717,41.8595927829869,NA,NA,"model3",15,NA
"177",2016-01-05 19:00:00,"19",222.810987710505,521.689735466612,103.494751804449,41.4878735904181,NA,NA,"model3",17,NA
"178",2016-01-05 19:00:00,"20",165.734337920623,509.322037003892,107.9194202492,46.3795713769367,NA,NA,"model2",16,NA
"179",2016-01-05 20:00:00,"10",154.632280191903,405.831528972713,97.9917066947559,38.769553031753,NA,NA,"model3",10,NA
"180",2016-01-05 20:00:00,"11",154.57318662867,432.173192220923,99.0035452009667,46.8462196598032,NA,NA,"model2",6,NA
"181",2016-01-05 20:00:00,"12",NA,308.275250019063,76.8486266400407,32.2441532892606,NA,NA,"model3",9,NA
"182",2016-01-05 20:00:00,"13",153.308218596835,463.70399015417,87.0848093190475,45.0611007400657,NA,NA,"model1",15,NA
"183",2016-01-05 20:00:00,"14",176.183691832768,418.07539699276,103.228055199797,38.3576032574217,NA,NA,"model3",1,NA
"184",2016-01-05 20:00:00,"15",NA,460.662957411578,106.513765568584,NA,NA,NA,"model3",14,NA
"185",2016-01-05 20:00:00,"16",183.199189772071,398.953617215873,117.035214683276,40.1208293507764,NA,NA,"model1",3,NA
"186",2016-01-05 20:00:00,"17",NA,399.782243336554,99.2905345386299,NA,NA,NA,"model1",14,NA
"187",2016-01-05 20:00:00,"18",NA,414.974442218471,112.328872791661,36.662394441214,NA,NA,"model3",15,NA
"188",2016-01-05 20:00:00,"19",189.639350974532,538.160901622498,107.768333512988,38.5014698433832,NA,NA,"model3",17,NA
"189",2016-01-05 20:00:00,"20",NA,478.47618521234,101.365128723771,51.844014974469,NA,NA,"model2",16,NA
"190",2016-01-05 21:00:00,"10",NA,1455.82565534949,112.061938505543,NA,NA,NA,"model3",10,NA
"191",2016-01-05 21:00:00,"11",NA,435.319025782643,100.888603870888,35.7444010486543,NA,NA,"model2",6,NA
"192",2016-01-05 21:00:00,"12",NA,366.884635814365,115.340365907668,38.8687399675431,NA,NA,"model3",9,NA
"193",2016-01-05 21:00:00,"13",184.034126772136,546.219243339066,97.1722538559218,40.7466613372398,NA,NA,"model1",15,NA
"194",2016-01-05 21:00:00,"14",NA,489.995760236979,107.574989971816,38.1194903510416,NA,NA,"model3",1,NA
"195",2016-01-05 21:00:00,"15",165.669676014927,480.402403338369,95.7110883489834,36.7292354921716,NA,NA,"model3",14,NA
"196",2016-01-05 21:00:00,"16",163.383470819539,319.502379389386,118.497828297513,36.7377437840543,NA,NA,"model1",3,NA
"197",2016-01-05 21:00:00,"17",148.757686170201,497.985907358707,93.7060716811099,36.4495347908561,NA,NA,"model1",14,NA
"198",2016-01-05 21:00:00,"18",169.285619783008,492.718327980889,96.1145348617919,37.5206949531653,NA,NA,"model3",15,NA
"199",2016-01-05 21:00:00,"19",179.242053530518,433.247743940815,102.2407234516,39.0430086714829,NA,NA,"model3",17,NA
"200",2016-01-05 21:00:00,"20",158.833145196413,450.897627388212,108.583819267121,40.3886526963386,NA,NA,"model2",16,NA
"201",2016-01-05 22:00:00,"10",NA,428.57176154948,109.717784659346,35.1038953047701,NA,NA,"model3",10,NA
"202",2016-01-05 22:00:00,"11",NA,498.223404065246,102.946839016134,43.1153426361504,NA,NA,"model2",6,NA
"203",2016-01-05 22:00:00,"12",174.866868069019,375.444574964231,89.7080574089012,36.3826193929222,NA,NA,"model3",9,NA
"204",2016-01-05 22:00:00,"13",NA,402.594027501048,89.3792360341258,48.3515340546124,NA,NA,"model1",15,NA
"205",2016-01-05 22:00:00,"14",NA,452.217244467938,91.4045763604747,34.3461614842512,NA,NA,"model3",1,NA
"206",2016-01-05 22:00:00,"15",164.250520768902,426.520378904449,101.299350588881,37.1620625375034,NA,NA,"model3",14,NA
"207",2016-01-05 22:00:00,"16",NA,442.104999550188,91.5343264923885,43.1791779520678,NA,NA,"model1",3,NA
"208",2016-01-05 22:00:00,"17",163.180417103725,462.244329960334,112.664534567187,43.3669641007345,NA,NA,"model1",14,NA
"209",2016-01-05 22:00:00,"18",NA,463.062829929662,94.2035833669427,40.7545718155223,NA,NA,"model3",15,NA
"210",2016-01-05 22:00:00,"19",NA,358.410760180041,108.212926246021,NA,NA,NA,"model3",17,NA
"211",2016-01-05 22:00:00,"20",163.313729027587,420.037940487589,114.903385253428,44.215797268127,NA,NA,"model2",16,NA
"212",2016-01-05 23:00:00,"10",NA,460.676978402386,89.8285274576455,43.5320130534142,NA,NA,"model3",10,NA
"213",2016-01-05 23:00:00,"11",164.575820037248,415.161917932043,79.2744165180982,32.5754229462646,NA,NA,"model2",6,NA
"214",2016-01-05 23:00:00,"12",173.519199968151,315.269549773232,92.5983095481147,37.4610240856128,NA,NA,"model3",9,NA
"215",2016-01-05 23:00:00,"13",159.042708485023,408.030104879551,94.0770803763858,37.8502541202249,NA,NA,"model1",15,NA
"216",2016-01-05 23:00:00,"14",NA,474.674453718714,84.3543592494444,38.3116807079041,NA,NA,"model3",1,NA
"217",2016-01-05 23:00:00,"15",NA,486.759331960097,88.3726252043978,44.1524440783097,NA,NA,"model3",14,NA
"218",2016-01-05 23:00:00,"16",146.536787563999,393.605341583621,105.60224791707,44.6280723575938,NA,NA,"model1",3,NA
"219",2016-01-05 23:00:00,"17",NA,314.299675072104,102.325155891606,46.3873107616928,NA,NA,"model1",14,NA
"220",2016-01-05 23:00:00,"18",NA,425.928595755262,101.845540538025,39.7967130989908,NA,NA,"model3",15,NA
"221",2016-01-05 23:00:00,"19",173.278242816484,481.124205684843,104.078981978943,33.0166070828878,NA,NA,"model3",17,NA
"222",2016-01-05 23:00:00,"20",188.312435983232,453.908337357326,115.925706611324,25.8268592678914,NA,NA,"model2",16,NA
"223",2016-01-06 00:00:00,"10",202.688389643009,389.084409117806,99.7168070992717,48.4364286543075,NA,NA,"model3",10,NA
"224",2016-01-06 00:00:00,"11",173.495278218313,452.515500295019,111.770688097601,39.9156517631266,NA,NA,"model2",6,NA
"225",2016-01-06 00:00:00,"12",178.525700856163,269.356729659839,90.3538437123483,32.7212893799591,NA,NA,"model3",9,NA
"226",2016-01-06 00:00:00,"13",172.774900745661,515.867976218431,90.4995102394777,38.4006586835359,NA,NA,"model1",15,NA
